Rank,Building,City,Height_m,Height_ft,Floors,DateComplete,Material,Use,city_ns,lat,lon
223.0,101 C ollins Street,Melbourne,260.0,853.0,50.0,1991.0,composite,office,melbourne,-37.8145656,144.9706845
224.0,Transamerica Pyramid,San Francisco,260.0,853.0,48.0,1972.0,composite,office,sanfrancisco,37.7951616,-122.4027282
225.0,Shenzhen Special Zone Daily Tower,Shenzhen,260.0,853.0,42.0,1998.0,concrete,office,shenzhen,22.543096,114.057865
226.0,Shanghai IFC North Tower,Shanghai,259.9,853.0,56.0,2010.0,composite,office,shanghai,31.230416,121.473701
227.0,C hase Tower,C hicago,259.1,850.0,60.0,1969.0,steel,office,chicago,41.8815962,-87.630245
228.0,C ommerzbank Tower,Frankfurt am Main,259.0,850.0,56.0,1997.0,composite,office,frankfurtammain,50.110556,8.674167
229.0,Philippine Bank of C ommunications,Makati,258.6,848.0,55.0,2000.0,steel/concrete,office,makati,14.554729,121.0244452
230.0,Two Liberty Place,Philadelphia,258.5,848.0,58.0,1990.0,steel,residential / office,philadelphia,39.95169765,-75.1674443817
231.0,Tamkeen Tower,Riyadh,258.2,847.0,58.0,2012.0,steel/concrete,office,riyadh,24.8215128,46.6196908
232.0,The River South Tower,Bangkok,258.0,846.0,74.0,2012.0,concrete,residential,bangkok,13.721111,100.510833
233.0,Lanko Grand Hyatt Hotel,C hongqing,258.0,846.0,60.0,2005.0,concrete,hotel / retail,chongqing,0.0,0.0
234.0,Heilan Fortune C enter,Jiangyin,258.0,846.0,59.0,2015.0,composite,office,jiangyin,31.920658,120.284939
234.0,Sahid Sudirman C enter,Jakarta,258.0,846.0,59.0,2015.0,concrete,office,jakarta,-6.2108574,106.8185896
236.0,"Lanko C onference & Exhibition
International P…",C hongqing,258.0,846.0,54.0,2010.0,concrete,office / retail,chongqing,29.56301,106.551556
237.0,The Metropolitan Office Tower,Tianjin,258.0,846.0,53.0,2013.0,composite,office,tianjin,39.084158,117.200983
238.0,Zhe Jiang Fortune Financial C enter - Tower 1,Hangzhou,258.0,846.0,52.0,2011.0,composite,office,hangzhou,30.274085,120.15507
239.0,"Radisson Plaza Hotel Xiaoshan
Tower 1",Hangzhou,258.0,846.0,50.0,2013.0,composite,hotel,hangzhou,30.274085,120.15507
240.0,Grand Lisboa,Macau,258.0,846.0,48.0,2008.0,steel/concrete,hotel / casino,macau,22.190625,113.5446909
241.0,Park Tower,C hicago,257.4,844.0,68.0,2000.0,concrete,residential / hotel,chicago,41.8970641,-87.6253203
242.0,Devon Energy C enter,Oklahoma C ity,257.2,844.0,52.0,2012.0,concrete,office,oklahomacity,0.0,0.0
243.0,C apital C ity St. Petersburg Tower,Moscow,257.2,844.0,65.0,2010.0,concrete,residential,moscow,55.755826,37.6173
244.0,The Masterpiece,Hong Kong,257.0,843.0,64.0,2009.0,concrete,residential / hotel,hongkong,22.2975,114.173889
245.0,Ningbo Global Shipping Plaza,Ningbo,256.8,843.0,52.0,2015.0,composite,office,ningbo,29.868336,121.54399
246.0,MesseTurm,Frankfurt am Main,256.5,842.0,64.0,1990.0,concrete,office,frankfurtammain,50.1123829,8.6527429
247.0,Sorrento 1,Hong Kong,256.4,841.0,75.0,2003.0,concrete,residential,hongkong,22.3061875,114.163018272
248.0,U.S. Steel Tower,Pittsburgh,256.3,841.0,64.0,1970.0,steel,office,pittsburgh,40.44132,-79.9947
249.0,Mokdong Hyperion Tower A,Seoul,256.0,840.0,69.0,2003.0,concrete,residential,seoul,37.566535,126.9779692
250.0,The Imperial I,Mumbai,256.0,840.0,60.0,2010.0,concrete,residential,mumbai,18.97098795,72.8129311923
250.0,The Imperial II,Mumbai,256.0,840.0,60.0,2010.0,concrete,residential,mumbai,18.97098795,72.8129311923
252.0,Rinku Gate Tower,Izumisano,256.0,840.0,56.0,1996.0,concrete/steel,hotel / office,izumisano,0.0,0.0
253.0,Osaka World Trade C enter,Osaka,256.0,840.0,55.0,1995.0,steel,office,osaka,34.6937378,135.5021651
254.0,C orporate Avenue 2,C hongqing,255.8,839.0,47.0,2014.0,composite,office,chongqing,0.0,0.0
255.0,Toranomon Hills,Tokyo,255.5,838.0,52.0,2014.0,steel,"hotel / residential /
office",tokyo,35.67017,139.750049
256.0,C apital Tower,Singapore,255.4,838.0,52.0,2000.0,composite,office,singapore,1.2776952,103.8475354
257.0,New C entury Plaza Tower 1,Nanjing,255.2,837.0,48.0,2006.0,concrete,office,nanjing,32.060255,118.796877
258.0,Langham Place Office Tower,Hong Kong,255.1,837.0,59.0,2004.0,concrete,office,hongkong,22.396428,114.109497
259.0,"Nanjing International Youth C ultural
C entre T…",Nanjing,255.0,837.0,61.0,2015.0,composite,hotel,nanjing,32.060255,118.796877
260.0,Prima Pearl Apartments,Melbourne,254.0,833.0,72.0,2014.0,concrete,residential,melbourne,-37.814107,144.96328
261.0,Shenzhen AVIC Plaza,Shenzhen,254.0,833.0,52.0,2012.0,steel/concrete,office,shenzhen,22.543096,114.057865
262.0,Harbour Hotel and Residence Dubai,Dubai,253.8,833.0,63.0,2007.0,concrete,residential,dubai,25.2048493,55.2707828
263.0,Raffles Hotel,Jakarta,253.3,831.0,52.0,2015.0,concrete,residential / hotel,jakarta,-6.2087634,106.845599
264.0,Al Fardan Residences,Doha,253.3,831.0,64.0,2009.0,concrete,residential,doha,25.3285959,51.5310474
265.0,C hengjieyi C enter,Huizhou,253.0,830.0,-,2015.0,composite,residential / office,huizhou,0.0,0.0
266.0,Highcliff,Hong Kong,252.3,828.0,73.0,2003.0,concrete,residential,hongkong,22.2650586,114.1841554
267.0,The Pakubuwono Signature,Jakarta,252.0,827.0,50.0,2014.0,concrete,residential,jakarta,-6.2382158,106.7860627
268.0,"Bank of Shanghai Headquarters
Building",Shanghai,252.0,827.0,46.0,2005.0,composite,office,shanghai,31.230416,121.473701
269.0,C onrad Dubai,Dubai,251.2,824.0,51.0,2013.0,concrete,hotel / office,dubai,25.2048493,55.2707828
270.0,The Harbourside,Hong Kong,251.2,824.0,73.0,2003.0,concrete,residential,hongkong,22.2914885,114.1954656
271.0,Rialto Towers,Melbourne,251.1,824.0,63.0,1986.0,concrete,office,melbourne,-37.81883265,144.95774365
272.0,Jiali Plaza,Wuhan,251.0,823.0,57.0,1997.0,concrete,office,wuhan,30.3403052,114.3035265
273.0,5 Taian Dao,Tianjin,250.8,823.0,45.0,2015.0,composite,office,tianjin,39.1161485,117.2011108
274.0,Hunter Douglas International Plaza,Guiyang,250.3,821.0,59.0,2015.0,composite,hotel / office,guiyang,26.647661,106.630154
275.0,Skysuites @ Anson Enggor Street,Singapore,250.0,820.0,72.0,2014.0,concrete,residential,singapore,1.352083,103.819836
276.0,Altez @ Enggor Street,Singapore,250.0,820.0,62.0,2014.0,concrete,residential,singapore,1.352083,103.819836
277.0,Excellence C entury Plaza Tower 2,Shenzhen,250.0,820.0,57.0,2010.0,composite,hotel / office,shenzhen,22.543096,114.057865
278.0,C helsea Tower,Dubai,250.0,820.0,49.0,2005.0,concrete,residential / hotel,dubai,25.211544,55.274322
279.0,C enter 66 Office 1,Wuxi,250.0,820.0,44.0,2014.0,composite,office / retail,wuxi,0.0,0.0
280.0,Beijing Yintai C entre - Park Tower,Beijing,249.9,820.0,63.0,2008.0,steel,residential / hotel,beijing,39.904211,116.407395
281.0,One Atlantic C enter,Atlanta,249.9,820.0,50.0,1987.0,composite,office,atlanta,33.7870711,-84.3873599
282.0,Xiamen Shimao Straits Tower A,Xiamen,249.9,820.0,59.0,2015.0,composite,"residential / hotel /
office",xiamen,24.479834,118.089425
283.0,Shanghai IFC South Tower,Shanghai,249.9,820.0,48.0,2009.0,composite,hotel / office,shanghai,31.230416,121.473701
284.0,Haihang International Plaza Tower A,Haikou,249.8,820.0,54.0,2014.0,composite,hotel / office,haikou,20.044002,110.198293
285.0,KLI 63 Building,Seoul,249.6,819.0,60.0,1985.0,steel,office,seoul,37.519789,126.940308
286.0,The Legacy at Millennium Park,C hicago,249.3,818.0,73.0,2010.0,concrete,residential,chicago,41.8813079,-87.6256565
287.0,"Xinjiekou Department Store Phase
2",Nanjing,249.0,817.0,60.0,2009.0,composite,office,nanjing,32.060255,118.796877
288.0,C hina Merchants Bank Tower,Shenzhen,249.0,817.0,53.0,2001.0,steel,office,shenzhen,22.536389,114.174
288.0,Yunfu Tower,Wuxi,249.0,817.0,53.0,2015.0,composite,office,wuxi,0.0,0.0
290.0,C entral Park Tower,Perth,249.0,817.0,52.0,1992.0,concrete,office,perth,-31.727468,115.7617725
291.0,Torre de C ristal,Madrid,249.0,817.0,50.0,2008.0,concrete,office,madrid,40.478056,-3.687222
292.0,0.0,Brisbane,249.0,817.0,81.0,2014.0,concrete,residential,brisbane,-27.5186153,153.0299867
293.0,Hwaseong Dongtan Metapolis 101,Hwaseong,248.7,816.0,66.0,2010.0,concrete,residential,hwaseong,37.205,127.068889
294.0,Ahuja Towers,Mumbai,248.5,815.0,54.0,2016.0,steel/concrete,residential,mumbai,19.0114582,72.8253374
295.0,Torre C epsa,Madrid,248.3,815.0,49.0,2008.0,composite,office,madrid,40.4167754,-3.7037902
296.0,C itySpire,New York C ity,248.1,814.0,75.0,1987.0,concrete,residential / office,newyorkcity,40.764444,-73.979722
297.0,RunHua International Building,Wuxi,248.0,814.0,55.0,2009.0,concrete,"residential / hotel /
office",wuxi,0.0,0.0
298.0,Hongdou International Plaza,Wuxi,248.0,814.0,45.0,2009.0,concrete,residential / office,wuxi,0.0,0.0
299.0,Hangzhou Telecom Mansion,Hangzhou,248.0,814.0,41.0,2003.0,concrete,office,hangzhou,30.2381083,120.2048053
300.0,Midtown Tower,Tokyo,247.9,813.0,54.0,2007.0,steel,hotel / office,tokyo,35.6894875,139.6917064
301.0,28 Liberty,New York C ity,247.8,813.0,60.0,1961.0,steel,office / retail,newyorkcity,40.7078315,-74.0087358
302.0,Artwin I,Incheon,247.8,813.0,72.0,2015.0,concrete,residential / hotel,incheon,37.3926371,126.631770256
302.0,Artwin II,Incheon,247.8,813.0,72.0,2015.0,concrete,residential / hotel,incheon,37.3926371,126.631770256
304.0,Hwaseong Dongtan Metapolis 104,Hwaseong,247.4,812.0,66.0,2010.0,concrete,residential,hwaseong,37.205,127.068889
305.0,State Tower,Bangkok,247.2,811.0,68.0,2001.0,concrete,residential / serviced apartments / hotel / office,bangkok,13.721111,100.5175
306.0,Jia Fa C entre,C hongqing,247.2,811.0,52.0,2015.0,concrete,hotel / office / retail,chongqing,29.56301,106.551556
307.0,"C hengdu International Finance
Square Tower 1",C hengdu,247.0,810.0,50.0,2014.0,composite,office,chengdu,0.0,0.0
307.0,"C hengdu International Finance
Square Tower 2",C hengdu,247.0,810.0,50.0,2014.0,composite,office,chengdu,0.0,0.0
309.0,Midland Square,Nagoya,247.0,810.0,48.0,2007.0,steel,office,nagoya,35.1814464,136.906398
310.0,Rolex Tower,Dubai,246.8,810.0,59.0,2010.0,concrete,residential / office,dubai,25.2098218,55.2755641
311.0,YooPanama Inspired by Starck,Panama C ity,246.8,810.0,78.0,2013.0,concrete,residential,panamacity,0.0,0.0
312.0,4 Times Square,New York C ity,246.5,809.0,48.0,1999.0,steel,office,newyorkcity,40.7560571,-73.9857754
313.0,MetLife Building,New York C ity,246.3,808.0,59.0,1963.0,steel,office,newyorkcity,40.7535222,-73.9766297
314.0,Kai Yuan World C enter,Shijiazhuang,246.0,807.0,52.0,2012.0,composite,multiple,shijiazhuang,38.042307,114.51486
315.0,Evolution Tower,Moscow,245.9,807.0,55.0,2015.0,concrete,office,moscow,55.745833,37.5425
316.0,Shenzhen Stock Exchange,Shenzhen,245.8,806.0,46.0,2013.0,composite,office,shenzhen,22.5417267,114.053911
317.0,Ocean Two,Panama C ity,245.7,806.0,73.0,2010.0,concrete,residential,panamacity,9.0105638,-79.4640605
318.0,Bloomberg Tower,New York C ity,245.6,806.0,54.0,2004.0,concrete/steel,residential / office,newyorkcity,40.762,-73.968
319.0,FKI Tower,Seoul,245.5,805.0,50.0,2013.0,composite,office,seoul,37.566535,126.9779692
320.0,Forebase Financial Plaza,C hongqing,245.3,805.0,54.0,2014.0,concrete,hotel / office,chongqing,0.0,0.0
321.0,"Longemont Asia Pacific C enter
Tower A",Shenyang,245.2,804.0,56.0,2013.0,concrete,office,shenyang,41.805699,123.431472
321.0,"Longemont Asia Pacific C enter
Tower B",Shenyang,245.2,804.0,56.0,2013.0,concrete,office,shenyang,41.805699,123.431472
323.0,The Sail @ Marina Bay,Singapore,245.0,804.0,70.0,2008.0,concrete,residential,singapore,1.2815575,103.8530798
324.0,Al Fattan Tower,Dubai,245.0,804.0,51.0,2006.0,concrete,residential,dubai,25.0796602,55.1365918
324.0,JR C entral Office Tower,Nagoya,245.0,804.0,51.0,2000.0,composite,office,nagoya,35.1814464,136.906398
324.0,Oasis Beach Tower,Dubai,245.0,804.0,51.0,2006.0,concrete,residential,dubai,25.079442,55.136394
327.0,"Marina Bay Financial C entre Office
Tower II",Singapore,245.0,804.0,50.0,2010.0,concrete,office,singapore,1.352083,103.819836
327.0,One Raffles Quay North Tower,Singapore,245.0,804.0,50.0,2006.0,composite,office,singapore,1.2811761,103.8519494
329.0,Sinarmas MSIG Tower,Jakarta,245.0,804.0,48.0,2015.0,concrete,office,jakarta,-6.2087634,106.845599
330.0,Anhui New Broadcasting & TV C enter,Hefei,245.0,804.0,46.0,2013.0,composite,office,hefei,31.820592,117.227219
331.0,Global Harbor North Tower,Shanghai,245.0,804.0,45.0,2014.0,concrete,"serviced apartments /
office / retail",shanghai,31.2511841,121.5087188
331.0,Global Harbor South Tower,Shanghai,245.0,804.0,45.0,2014.0,concrete,"office / residential /
hotel / retail",shanghai,31.2511841,121.5087188
333.0,Ocean Financial C entre,Singapore,245.0,804.0,43.0,2011.0,concrete,office,singapore,1.352083,103.819836
334.0,Shin Kong Life Tower,Taipei,244.8,803.0,51.0,1993.0,steel,office,taipei,25.0459464,121.5153214
335.0,Palm Tower 1,Doha,244.4,802.0,58.0,2011.0,composite,office,doha,25.3183021,51.5261355257
335.0,Palm Tower 2,Doha,244.4,802.0,58.0,2011.0,composite,office,doha,25.3183021,51.5261355257
337.0,C ity Gate Tower,Ramat Gan,244.0,801.0,68.0,2001.0,concrete,residential / office,ramatgan,32.068424,34.824785
338.0,C hifley Tower,Sydney,244.0,801.0,50.0,1992.0,steel,office,sydney,-33.8654967,151.2117316
339.0,Gramercy Residences,Makati,243.9,800.0,71.0,2013.0,concrete,residential,makati,14.565278,121.028333
340.0,Arenco Tower,Dubai,243.8,800.0,46.0,2008.0,concrete,office,dubai,25.0916829,55.1584518
341.0,Yixing Dongjiu Tower,Yixing,243.8,800.0,56.0,2012.0,composite,hotel / office,yixing,0.0,0.0
342.0,Menara Maybank,Kuala Lumpur,243.5,799.0,50.0,1988.0,concrete,office,kualalumpur,3.1472661,101.699605
343.0,"Tokyo Metropolitan Government
Building",Tokyo,243.4,799.0,48.0,1991.0,concrete,office,tokyo,35.6892463,139.6918553
344.0,Federation Towers - Zapad Tower,Moscow,243.2,798.0,63.0,2008.0,concrete,residential / office,moscow,55.755826,37.6173
345.0,Soleil,Brisbane,243.0,797.0,79.0,2012.0,concrete,residential,brisbane,-27.4623417,153.0325764
346.0,R&F C enter,Guangzhou,243.0,797.0,54.0,2007.0,concrete,office,guangzhou,23.1173212,113.3218823
347.0,C itigroup C entre,Sydney,243.0,797.0,50.0,2000.0,concrete,office,sydney,-33.8674869,151.2069902
348.0,Dalian Futures Square 1,Dalian,242.8,797.0,53.0,2010.0,composite,office,dalian,38.9153056,121.6792383
348.0,Dalian Futures Square 2,Dalian,242.8,797.0,53.0,2010.0,composite,office,dalian,38.9153056,121.6792383
350.0,The Tower,Dubai,242.6,796.0,54.0,2002.0,composite,residential,dubai,25.221219,55.280739
351.0,Soul,Gold C oast,242.6,796.0,76.0,2012.0,concrete,residential,goldcoast,-28.0011417,153.4306395
352.0,Neo C hina Top C ity A1,C hongqing,242.4,795.0,54.0,2009.0,concrete,hotel / office / retail,chongqing,0.0,0.0
353.0,Pearl Tower,Panama C ity,242.1,794.0,70.0,2011.0,concrete,residential,panamacity,9.0102048,-79.4659768
354.0,Asia Pacific Tower & Jinling Hotel,Nanjing,242.0,794.0,57.0,2014.0,composite,hotel / office,nanjing,32.060255,118.796877
355.0,Dalian World Trade C enter,Dalian,242.0,794.0,50.0,2000.0,steel,office,dalian,38.914003,121.614682
356.0,C apitaGreen,Singapore,242.0,794.0,40.0,2014.0,composite,office,singapore,1.352083,103.819836
357.0,Mellon Bank C enter,Philadelphia,241.4,792.0,54.0,1990.0,composite,office,philadelphia,39.9525,-75.167778
358.0,IDS Tower,Minneapolis,241.4,792.0,55.0,1973.0,composite,office,minneapolis,44.9760736,-93.2718844
359.0,Maxdo C entre,Shanghai,241.3,792.0,55.0,2002.0,,office,shanghai,31.2047933,121.4051688
360.0,World Trade C enter Doha,Doha,241.1,791.0,51.0,2013.0,composite,office,doha,25.2854473,51.5310398
361.0,"Western International Finance
C enter C onrad H…",C hengdu,241.0,791.0,56.0,2015.0,composite,hotel,chengdu,0.0,0.0
362.0,Bank of C hina Mansion,Qingdao,241.0,791.0,54.0,1999.0,,office,qingdao,36.0774857,120.3775526
363.0,200 C larendon,Boston,240.8,790.0,62.0,1976.0,steel,office,boston,42.3492166,-71.0751249
364.0,Bucheon Kumho Richensia Tower 1,Bucheon,240.7,790.0,66.0,2012.0,concrete,residential,bucheon,37.5034138,126.7660309
364.0,Bucheon Kumho Richensia Tower 2,Bucheon,240.7,790.0,66.0,2012.0,concrete,residential,bucheon,37.5034138,126.7660309
366.0,Shenzhen Broadcasting C enter I,Shenzhen,240.6,790.0,48.0,2001.0,,office,shenzhen,22.5674252,113.9081304
367.0,Four Seasons Hotel & Tower,Miami,240.4,789.0,64.0,2003.0,concrete,"residential / hotel /
office",miami,25.7616798,-80.1917902
368.0,Manulife Plaza,Hong Kong,240.4,789.0,50.0,1998.0,composite,office,hongkong,22.278333,114.184611
369.0,Kipco Tower,Kuwait C ity,240.0,787.0,60.0,2011.0,concrete,residential / office,kuwaitcity,29.3759709,47.9870191
369.0,Sunshine 60 Tower,Tokyo,240.0,787.0,60.0,1978.0,composite,office,tokyo,35.6894875,139.6917064
371.0,Jin Wan Plaza 2,Tianjin,240.0,787.0,58.0,2015.0,composite,office,tianjin,25.0453738,121.5216658
372.0,Panglin Plaza,Shenzhen,240.0,787.0,57.0,2000.0,,hotel / office,shenzhen,22.5410287,114.1225225
373.0,Suzhou RunHua Global Building B,Suzhou,240.0,787.0,54.0,2010.0,composite,residential,suzhou,31.298979,120.58529
374.0,C rystal Tower,Kuwait C ity,240.0,787.0,52.0,2014.0,concrete,office,kuwaitcity,29.3768563,47.9777333
375.0,Bahrain World Trade C enter 1,Manama,240.0,787.0,45.0,2008.0,steel/concrete,office,manama,26.239167,50.581389
375.0,Bahrain World Trade C enter 2,Manama,240.0,787.0,45.0,2008.0,steel/concrete,office,manama,26.239167,50.581389
377.0,Deutsche Bank Place,Sydney,240.0,787.0,39.0,2005.0,composite,office,sydney,-33.86689835,151.21175985
378.0,NTT DoC oMo Yoyogi Building,Tokyo,240.0,787.0,33.0,2000.0,steel,office,tokyo,35.6894875,139.6917064
379.0,C omerica Bank Tower,Dallas,239.9,787.0,60.0,1987.0,composite,office,dallas,32.7816077,-96.796429
380.0,Duke Energy C enter,C harlotte,239.7,786.0,48.0,2010.0,concrete/steel,office,charlotte,35.224022,-80.848133
381.0,Mokdong Hyperion Tower B,Seoul,239.3,785.0,63.0,2003.0,concrete,residential,seoul,37.566535,126.9779692
382.0,300 North LaSalle,C hicago,239.1,785.0,60.0,2009.0,composite,office,chicago,41.8882179,-87.633136
383.0,Tianjin Junlin Tianxia Building,Tianjin,239.0,784.0,64.0,2010.0,concrete,residential / hotel,tianjin,39.084158,117.200983
384.0,C ommerce C ourt West,Toronto,239.0,784.0,57.0,1973.0,composite,office,toronto,43.6481,-79.3788
385.0,International Finance C enter,Nanchang,239.0,784.0,48.0,2011.0,concrete,office,nanchang,28.682892,115.858198
386.0,"Marina Bay Financial C entre Office
Tower III",Singapore,239.0,784.0,46.0,2012.0,concrete,office,singapore,1.352083,103.819836
387.0,Beijing Television C enter,Beijing,239.0,784.0,42.0,2006.0,steel,office,beijing,39.9098129,116.1858836
388.0,Discovery Primea,Makati,238.8,783.0,67.0,2014.0,concrete,residential / hotel,makati,14.554729,121.0244452
389.0,"Anhui International Trade C enter
Tower 1",Hefei,238.8,783.0,57.0,2013.0,composite,office,hefei,31.820592,117.227219
390.0,Imperia Tower,Moscow,238.7,783.0,60.0,2011.0,concrete,"residential / hotel /
office",moscow,55.7474907,37.5412388
391.0,Xinhua International Building,C hongqing,238.6,783.0,53.0,2011.0,concrete,office / retail,chongqing,0.0,0.0
392.0,Tsingdao C enter Tower A,Qingdao,238.3,782.0,51.0,2014.0,composite,office,qingdao,36.0721073,120.3547655
392.0,Tsingdao C enter Tower B,Qingdao,238.3,782.0,51.0,2014.0,composite,"serviced apartments /
hotel",qingdao,36.0721073,120.3547655
394.0,Qingdao Agora,Qingdao,238.3,782.0,52.0,2011.0,composite,office,qingdao,36.067108,120.382609
395.0,Doha Tower,Doha,238.1,781.0,46.0,2012.0,concrete/steel,office,doha,25.314444,51.522222
396.0,Roppongi Hills Mori Tower,Tokyo,238.1,781.0,54.0,2003.0,composite,office,tokyo,35.6634099,139.7418115
397.0,30 Hudson Street,Jersey C ity,238.1,781.0,42.0,2004.0,steel,office,jerseycity,40.7130594,-74.0340201
398.0,The Gate Residential Tower 1,Abu Dhabi,238.0,781.0,66.0,2013.0,concrete,residential,abudhabi,24.2991738,54.6972774
398.0,The Gate Residential Tower 2,Abu Dhabi,238.0,781.0,66.0,2013.0,concrete,residential,abudhabi,24.2991738,54.6972774
398.0,The Gate Residential Tower 3,Abu Dhabi,238.0,781.0,66.0,2013.0,concrete,residential,abudhabi,24.2991738,54.6972774
401.0,Vista Tower,Kuala Lumpur,238.0,781.0,60.0,1994.0,composite,office,kualalumpur,3.16194,101.72
402.0,C loud Nine,Shanghai,238.0,781.0,58.0,2006.0,,hotel / office,shanghai,31.1075812,121.3781948
403.0,New World C enter,Shenzhen,238.0,781.0,53.0,2006.0,concrete,office,shenzhen,22.5451562,114.0553976
404.0,Tianjin Xinda Plaza,Tianjin,238.0,781.0,51.0,2004.0,concrete,residential / office,tianjin,39.1580986,117.2092503
